file,bytes,sha256
numeric_evidence/shared/918bb4c1ac771b8e6baf649b8084e96597afcf09c0baec3e0b0236da2e273b9f.json,182,45d31253cd94a4f34ee7859e9c9443d5311e8d791cfe9f20bd34e90b4a2a57a2
numeric_evidence/shared/91eb87eb392fd4817fb4c43f4ba96512f1f19505225796d7656a4734079ceb9d.json,16,0c8aae5e415b5f8bcf55cc17350cbd3094308f0a22e63195b8d0c2d29066e014
numeric_evidence/shared/91ef8ff9bb27ba520e7412f721bace79d7a879391770b7fea3e4e59bcc4dd681.json,140,519722538ca2f4b666e04ce9819b7ae356fad2069272c3d4ec129bdbdea69d30
numeric_evidence/shared/9212db3c3a58f7dc44c1e500fc7e57be747f9c9b09a51f3572b0ed55f5ed6e90.json,16,b20f7192e9c7d7b37bd209346cac238cfa2feafebbe6f1c0f0d5579c402feb65
numeric_evidence/shared/921d051ded5a057a019576599f3f1989954e634d4eaf2f1860b5ad9487b314e3.json,140,44c3326eda34948ed44681f3e81b627a890bbfdd09f35323ef63065ef6c62e72
numeric_evidence/shared/924f4f718d4467c4f4e63617ad27473e069ed597341ecf7b22362a2c26d75eb2.json,322,783617acf7deb0be71c243dced05caeff4b8383344b984bccd848679dc1c0abe
numeric_evidence/shared/925b4d302baeff33a76b51eb7a8973c4dd45c595585cc8452dea52a2eb798571.json,140,c6a1e306e884fe254636f02ef91553d213dfbfc50e609430b15dd5669d7bef54
numeric_evidence/shared/925d135af13c554878b0237c142d9a7d78c2224b6a6b70d8f627485ddf60d181.json,17,a41be01ec56db637ed357105defd832220ff42d1d1e708fcf5d8a4f5fcc6a3c9
numeric_evidence/shared/92dd8fe5f547886aba3c2a7af88a6605b68f3eb90125044f81a469d1a913a192.json,1195,5d7e34a266eb7141ae0b7554e910de4d32296959315146dc64a2fcaed092781a
numeric_evidence/shared/93228a03559674fcd16dca2aa885b90a276c9df544918c4398f2c022030cd6a6.json,145,7a0c0b2e962686c208eb414396ae0ae9768019787487517a165d8088d28d8c75
numeric_evidence/shared/939a6669d4c9c9f5fa7a4c2d08483c2e1a7b37e0413f0b42b1e5bf9dde09cc11.json,16,83b259010c48268d33e0f2ffddf8e9097547e93cfad08b42b7c4a1ccb137f633
numeric_evidence/shared/93a0738e5db49505773856f0c84df33e66c5fd95069a0429756bb34b3b5c3b83.json,2636,449903f0a58e5ecbc9d8ea4cef112fd6c76070692ce21af434c39c9d5adcd13b
numeric_evidence/shared/93f8828546bfa6ff0b9a69d8c6fba9788355760cf2ba66362fe102585dd5e9d4.json,16,111b62272f7bebcc513049ee787d05e6107343cf851711d12bdabe825bffc4c3
numeric_evidence/shared/94168f219ef923df6032282aaa5ca7cadbdceadb75b2a4166e708e2747325cb5.json,229,be089efe7de42bc49f02d884762166f455ecda5ab7940785d08d3909e5b84569
numeric_evidence/shared/947a2ace98226d566fd7f2612f766a5f1f7e9bea5567affdc77a9509d286ec73.json,17,fe7ccae8a5284f3c9bedb593d944beb63b405142bccc87dc7b8164fb36ef37e1
numeric_evidence/shared/9495c7685c6b4bec0e851e5f2be9abddf82e854b3f7c7b37f3dd911bcfdda9b7.json,16,45947557c2e9d415ecd6a1b73b6ce2921f316beb6ed6dba1dfb7f1f1f8270d43
numeric_evidence/shared/94bbce447984bf42b36a707d329222964a8950747af2bfe193b16865dbefd390.json,1194,1ee07d5e7c038dde4493e305ac70e09185f5c0a32952a1f9b9368a0532e6901b
numeric_evidence/shared/94e368417fda9f2ca576a15bdb81530d41d4c229fa2918ebe1ca1c603f954c8d.json,145,ba50793fdbc69c6c16a2ec05ef7b74ab756ac2b887ba9c6446f230cbb2d4d57f
numeric_evidence/shared/94ebeebc18aef69f99ba2ebae63d390546478611907cf9b5bcf506cc44a5c45e.json,140,f7aacbd8b8db73be425fa2510e0c35e85c9a86f4efee7ed8d2ec58e38c0891cc
numeric_evidence/shared/952e81aefa629b25fad565b357d47c5a100208ef87613c55519656e5ea9ea994.json,16,b1477b83a23dda493a6d4d64151702ba702f81dc85cc931fa677be84e9552dab
numeric_evidence/shared/95e13b2f0b81136c9b357eeded459d725aa590a1094369113f7d7f84ddaecaca.json,140,b29bc15bde94890f49581dc8f22cbf522a8631081c5dfc1ea69eeaa430b9fa76
numeric_evidence/shared/95e9d4e1e05f7c5ee11705dadeb01a60e165421d23131063ffbb13b85d5c7684.json,1637,23fc7287f6e8b280cff586a5f334dc45f8bce571d9741f5a345d0e521457984c
numeric_evidence/shared/9600c00d30386e8486eaf17f8ab34fb697c8f6d4964fcc7220759722b0cba203.json,3606,ecacab85ccc858246dbad41546197c55e43658b250f92d3d7d00afe4fd2bda25
numeric_evidence/shared/963de6d16c0671eacdff3f8ddc75092862f9556133e61eb2cbccd1dbfe0ee176.json,1640,e4c548703d129e09df13e6547db182b009bef14bfdc0c318bbebf757491acb62
numeric_evidence/shared/963fed6c5f2ad7f4395d6369072a460d5bbab085ce595793d7ab89671e6d462e.json,140,ce431fb1acbb9f1143d8e5ea74a62625fff8bdd5ea79a5e22f187e4fdf07651c
numeric_evidence/shared/96714e54c61028c0276bfd0f0eb52758205ca486afd9e6ed9236020916b32407.json,534,181816344b3651cf38a15e48758b885b28e9647cc68fcbca221e44e452693339
numeric_evidence/shared/96cded9b8f7b9bed2c6eee4db5d07871fce5a05e598f05a58988b3b6bda12698.json,17,3daf001ec9e8b1d6af3ced986d5346cca49a7c45ff36ae696bae3379d7ef33ca
numeric_evidence/shared/971355ed97a7ab0e9502faca998d6c2de73f48a247f3685f428efedfbf51c751.json,140,99e2e1f573cfb6c638aa1a85d49576d4b4fe1009e2878386620f5f7aed25498a
numeric_evidence/shared/97e2d51ab00946f5ad2dc4a9c5fb7e7f1b67f7432769df5692bc60a1b1a929f8.json,140,7e5b57092cca3b342b015a027da99c6c63b355d1517b48cd3dbd27e8e2b65b1a
numeric_evidence/shared/97fcd179412f11a73096ee182e6451e77ab0b61f9e2db5d725b6d44e0dc2cac6.json,16576,6f3affaa38f9ff884984a874096090d392153555b7f7bcd589e320d7d458d1c7
numeric_evidence/shared/98002e170425378eec35bf3cb0e75e0dd5d6dd10b02fb29fbcbce59242cced63.json,8725,68854ecebf426eaa772f65fce8c7080a12e78d8f28bd5c0add5c4cfa10692b86
numeric_evidence/shared/980dff9f626f177472c976879e67b1be7ec7ce88aec5eb58cbbcc71d2c4bd520.json,2684,0c4966f286a5a242ebf542f2c3dae6aae50421d31f533f8c0457d3f426b6d4e5
numeric_evidence/shared/9841c55a8f54d8c0a6774907265c80d12ce2f252a1f23039b6812f43280161a2.json,16,9e42551aa68901f4132fe57caaeecba153e1df0381d51ba64abbd2515fbf7359
numeric_evidence/shared/98954b6bf1ede80df4b4afd295d6241196a10b50ea6013f75755c07564dcfdf8.json,5381,06f867885470f33cd55d4a94c2cc11063ffd9116a59799077ba4467ec876d1e7
numeric_evidence/shared/98bdf59144d444115229b2ce65250393466c58d1b9ba941770ea6dc3d3825235.json,16,d0127c3b08fdfcde3d7dce1aa5a91b23f16b3986e99fd260e33dc2da6de43fa1
numeric_evidence/shared/98fa12c20b4b84d678fad66bab49ad1ee1176706338de6ef30bb9eec1265b894.json,14,059b215ba507c2a6121deb75b1c31f9c2724eb27d80fccb274b851bee27372a9
numeric_evidence/shared/99f4231ce375fa315a05e80b14814ca70adcf9b64ca136a5dd4e63260e227957.json,16,9b372f367caed74cbe58fa986215f58c6f0e0d5249ae57f342827b2a9a4438ef
numeric_evidence/shared/9a06f83e64f1de97a9acb08982f9a2722fd1a93318b6ed957c8b5c22af211370.json,145,f8f0e365cdb5e56ac0f2fabf01062b00a0d87388074e30d77a25a5bef3cd57a6
numeric_evidence/shared/9a514b6ba355eaaf128899bc99abe1b579565ebb4f46dada7d52f38088e962e8.json,2671,b8e88d1fa20a4e99a2f8b1191a28f75896ed9937e0bc4bd83b6f62e7f71c76d0
numeric_evidence/shared/9a7ef6165d3b976a14b7e3579bfd8dbc2a7a2d8fc9e68c0c751dcce3390f7f3d.json,16,9ea979c7cceb2659ba032f0fa762aefb1069e692c92bb629784850a7e420bc8c
numeric_evidence/shared/9ab7ccfb142f50f1e6852a2c41e1e3b8dfc045cf36b8082b9736f1e3a1a41c38.json,7172,ba42716f7afba5e0f5cc6f5f5787d0efb969fc6a320790789799279757361344
numeric_evidence/shared/9acf27c3f5ef7297cfe2e494dceda4d90e621485e6884dcbb4955f89fb34675d.json,16,bb455be6923bb077b574712d4b62f83486a84062777ed3fa0e87f52d57d7d7e1
numeric_evidence/shared/9b2994d5f0709c4251ffdbb2d53662f283008a918dc25f8da98753d659fdeafa.json,16,8e5e1399437034ed9b7e501b3a7639970544b49ea5e641a35b7b3ee161b0007e
numeric_evidence/shared/9b574faf20dc2483a9ac7f0d579cc96287cda03ba1efeb69756e8aef754a7834.json,8706,47536a4faf5ebb90adb4d9ffce91b87bd198ce9c743c6161a1cbbbc55ccb9d3f
numeric_evidence/shared/9b95f7cdafddd0452c9b2a185f083a338b3f52e09860f6301b13df1ab23973a1.json,17,3a018bb8b29e5b53905919fd93400c5dc36c13d6ad13a065ffacbba79353cedc
numeric_evidence/shared/9c47d72376806e4ed53e3ab61ba116d4b54404830f14e114bceab8e5ec1f5c01.json,145,5f416aba3c7fee28753436f692d85412c4e6ab4ccc3e2ccf4ab858881d717c64
numeric_evidence/shared/9c54b164ebc4600e13adcb84507586767b4fcd467fa80c258049849b5c6131c9.json,15,120d865324c024e55cf7a2ca4061db872631e5ba4117cff7fa288f0de155150a
numeric_evidence/shared/9c92d6cba445aa44e199f029a3dec304249a4bf1f2c5a937bc5f59c878e32f35.json,2223,4cedab798b00787ccc691959ae06c09ecb8de603c66895334cdff1d72c24842f
numeric_evidence/shared/9cc14aada617a0fe684aa13363b3cdd4a97337bd3445f1fa95f1ba008e518ed3.json,145,52ad9d0fe9a484b61efc0e7a877a3143f927f3e98152c60ec0c973b566cb36d7
numeric_evidence/shared/9ce89ef47b167bba51dec832a0407470f849b819ad420f8fb183cee967fe6585.json,487,30a04d147435271639c1c0444d28f9908df3b96ca57394819b5aeb44d498d28d
numeric_evidence/shared/9cf95c475b0d8c9fa2e48ecf98b319182165a058b314092a90e60309fd3da290.json,145,5fd3edd5b7734fa0710699e0b4e1a5c1c4370e7508ebc01f48065b873caca2fc
numeric_evidence/shared/9d03a17cb9beafc548de7ed7d16045c31ee895045f2893fec881520012c2c620.json,8149,0327386e162158fdd6ec4d14f096050a77cd7f4b9014f53ed29420a13d950829
numeric_evidence/shared/9d347bd7cd0bc08ec6479db2a28d2d7b1457049f97a04cf854d717f04fcbaf45.json,145,f332a33b827ef5effc5061ecc4e1a4ddf5a05b1144c462d5e77e167e86dae2f5
numeric_evidence/shared/9d5776e63a15654b03df11e4170849b0ae5bd612c27e81c908494fe41ec5b73e.json,2175,a1756595ffa406b0e055cf05b62fc4618387db85080dfcdbeef6d1a8bbf2fb54
numeric_evidence/shared/9e2385879c754f4ba305c33e7b2ea0391079b397314f64eea5ac5c6af122217d.json,16,3cfb248c9a3718e3976b307c35ee49f7a0cbf5e92206ee60041d37666c6443c6
numeric_evidence/shared/9e88b36ca40206be5ba52ec5d8ab4c2461d7e9f22a954dbf4b55bcfdd7181355.json,17,c247b5d34866f856b4f76d0df554781fc9a1ca89ef97e7ac70ec7241a14f1a6a
numeric_evidence/shared/9e9b93f03173e9046486a7fc73035d0eef451d7914a86ac6cca8f0ffeeea2c4e.json,140,5a2a2561576886634fe4f3928ebf993f0f3063a09b12ca466c6613a069d24f44
numeric_evidence/shared/9f1903d2771e1fbb1cb8add75aa2a3e7f94a65d26954680629d94bf3b7ba20ac.json,16,ee57bdf9e699bbd7a2ab581754ca6b11fc09ec8e229dc0852972f3021b64ecb2
numeric_evidence/shared/9f37eb351445bced40b9bc1278df7b3f28dada8e235faf9ace89a82065d6c625.json,145,8d1a80c9103fa7fc4af947e87f7ca2b1e136b807ddea4523bb0a7f6bd9005ad5
numeric_evidence/shared/9f48bc90d45861663d5bd4f0aaf3ba3308ab94474b7b9598e63ebb07570af2e5.json,4336,c5f86cd906fb6c0ef150d64c17b8d5897450a68b0c54278b8d4d82f01c9cdfb0
numeric_evidence/shared/9f8603951da160c5243aff3385a2d8c89f294a43ea17e51e66def97fb652d02d.json,16,b1ddde45e075e6f09ba292f4c15f844e734c24564d34b23f8c2c2c3471ba49b4
numeric_evidence/shared/9fa4cbffa06fe708b1473f62adee2af4672f111d6a5f5f67184174ddb0a1ff5e.json,534,6ccf7b277cf1fb431e2dcfceda931f125deeec33f6648d82e5796d9ec00c54c2
numeric_evidence/shared/9fb7dae0ea3105df021899f65b2367e3220d47194da3f6f1d1b72b1a2a87d9dc.json,8718,6bf958666155abdea8a50eb3920bc9f8ae4cc4fb3a363f89796ca0a23028f34c
numeric_evidence/shared/a010c090baa508d26c5fd088cc5bb95285095d4715ffb447849c158fe43cf6f6.json,15,c4d780615e0dd554fa5d85664b4eca4dc40b3c77c56aefac90d7e0f08f6b4463
numeric_evidence/shared/a056babfa3497de5670688aab48f59185f3cddc2514b8c8737da3984fe251521.json,1633,9385f12e3f5e60d786d2234c1bf93f4c1540bbf3d55b379e3cd027bedc095a08
numeric_evidence/shared/a0814a41cacd6d0eff95adbafa10f34fcb907590a05cc0a0a55b43fa6a2a2c3b.json,140,78d8903cb0fa69cd645e64271d49014aae7af93e30b325d5e5f6554274f9815a
numeric_evidence/shared/a0cbae14d089380038c89aca6cd495c3a366ad70fde011159244f5e6341fcff3.json,145,38a51ea1a78b030a793badcc0852bdc9fda6ee1cb0f042f9473bb380291b0b5a
numeric_evidence/shared/a1f940c2e0a9e9702714181a692669c1f92788d57f338f727a7235c9857eb4c3.json,140,624d254f28c519265c455488d071dc19cf6b45698ea8cabcce3be318ec23bbe9
numeric_evidence/shared/a2369987f26cd84d3fb7a56e53d40b9f3c7389208130a4e9b084d9f38f61fe0a.json,140,51dfa95201168125c805632dd59b1dbf897d303298b2ab38e21beb329c3ed267
numeric_evidence/shared/a2383a1e7ccebf9a6eb2c6aeae4f859d5709041a592eb21681ecf74046fa566a.json,229,72db79a734c33e3c53636df0af3135a217378f75254862b77fe361f0162fb18e
numeric_evidence/shared/a244faee76ddf9dbccffe00e0fda52ad04160bf5e0fa7364ba411ec7e69ebe5f.json,140,b9c65d4a6f11b2ed1e889d7d72b5308f261bda0400a56c569ac604eb945e1757
numeric_evidence/shared/a2b1a5a5cad115596555875f710bd3dc102bc3fc93e282acdfd29600df71fe29.json,145,254c00fa9c2d5261b5a46a0315087d6ec224d05dbbd133844d173b7e551b8511
numeric_evidence/shared/a3278851c0b5040b78dd36347c3b98262f1cf2c4b95fbc6663fcd5899f339e68.json,1635,40b6686bb9574a12808127cdcaa80c3eda42b36e8efcd71ea05e919387fb0b95
numeric_evidence/shared/a37532a01b00aecbafa7697ce821858f0c710ebe5c71d9199edd52dca6c25a60.json,2636,3d6228a2671b4ad2c228a6d3fbf81f9e5338b4f72133bec845512348fb9d19d1
numeric_evidence/shared/a378ad7e5d1e204abd20ecf08bdc366900d834fb171699da48c44b39c75a7481.json,16,ebac9d12cb1aa60887c1d1deb752cc7d47a2faf92fade3a3e9ee79aaca521a0c
numeric_evidence/shared/a3914ef8761cc7ab99423277f5451c937ec4713ff7aef222fadc30c4047cac53.json,145,717aa6c2a7b0568b3cadf29820d49500593f92237d2cb845a733cf5ddf631a5a
numeric_evidence/shared/a480160d8a515af7ea90de70874e864e2cf9a1e9767460fa7ea67224bcd9e98e.json,17,2232d12a325abb11aa5986ddeda4ee1f8365ff7df050e6d7a25b30fca0565067
numeric_evidence/shared/a53688dc0a57f1e08b2ca324d7ca2d994b8e1605bee4a99dde1eba9a8596d760.json,140,01e1edd8485f4e5e170f53d9c76166eaa2f610187e0ad70bddd1f44a061e9412
numeric_evidence/shared/a59dd71ab0db8c9d7ad655f6881dff6695fb885b912ce7e8b469949286a9eeb6.json,17,9765266273796dbf6171e6edfec5ec8a6e8c197aa731e62164127265f23ab20c
numeric_evidence/shared/a5ac29e5c0f975a2b97dbad3d6758c9cea4c35db56252f41b34898434da90b5a.json,3250,20c8013f77455d38250165e609531ee42fde6a5aa8f7d83419402efb3f04f700
numeric_evidence/shared/a634e0465c49c22864d4db172c7c2bd5b03e68cd0a4c5cbda46df1d6bdb7b2e3.json,4471,35319256f38f036439b9f6b94c8f8176a9c74d00f53acc010bd940fe72ba630f
numeric_evidence/shared/a658df11b302d6489a754d74d6b483145f66f6dd79d6fb74754cd2317e690727.json,145,b5dc488c839f67bd308009c01febce041ea1d2511bfa38284dd601b70788d529
numeric_evidence/shared/a6779167d8c39edb79b3f91abec341a0579ad6526ea994cb3306360c7d93f466.json,16,b212b5a77b637bbf80ccb4e3439906502b6f65c34d22d25cc0d772e4ee45aa6b
numeric_evidence/shared/a681b58f9d4113edfafc71321c75f33c6108374096fec3b7c904aa9e4c62ed10.json,17,d5d20bb98e0265a406d010d643632e4ed03f569e1aa3cc9b42c2396c10c8ac7a
numeric_evidence/shared/a6a07128518ba890c290144eb0b53713708d0029d7276472eec5f3e5a0b6058c.json,140,bc4e1c211ffdd2b0632a1b53ab6647017c14e33b4ab830d5ab5b691da0666b99
numeric_evidence/shared/a6a39fa9d8e91b0ef645ecad7722c930a6c26e4a6c530f88d5f71be99103b68e.json,140,e0fdf437ca81883087ef277c91941135f2a3ff9d85f4db1a63cfc30c86f8c77e
numeric_evidence/shared/a7644200eab8e5683cc662c547b8e300983871bd6d8a28e238ddfde368f43db4.json,16,3d6f8b56c9e1518335d4fa2a8d636dee4738485a1ea3e2a95fe85be78115da5d
numeric_evidence/shared/a80f1aadfccf74172168f59581519cb67eb7975213335d8fdcbc90ebb3fe95b2.json,145,d8894e106c38e90d530ab7128985b02fc19861c53f9a770cdd2144f083f9337a
numeric_evidence/shared/a82f99c21dcfd192a65c2512d63cb5762eed323bfd026323a4d1be5d6404fbc6.json,179,0c64a9369492d3cf2be7f6b52ce7d1ced4c51e8ea064a9cc3e85e276a6bc3a04
numeric_evidence/shared/a87b3dfaee654dccb827decf39d0b0aa4abf30748067fa42076328975f2bf40a.json,8695,42192439bb568f663a2449331052e8b631dec6bfaff992bd828ac9387a521a72
numeric_evidence/shared/a8ac936b2132ce5002ed5a75b19d0c46c3b5ca1923a1c53f86bbba3c67a70795.json,16,19abfb8f449f5a468f58e01d4ffdc1a7c73ed2f098687e93ae9bbd6c0faf7171
numeric_evidence/shared/a8c8ba3e287cd640102b0dd0d6bc17e2ba54bb138c617070ee6705641ca06b4e.json,145,be04c77ad48255a3674eb1e0e760e0a345fa9136b77ce83457f362a833ad7f23
numeric_evidence/shared/a9222db856229237f75e89f29f406189daeb7d7df2b836d550677695370dce4c.json,140,38e53d8491e5fb702a9bf091a4d3c8f098929bd3513bfafb048ff5bfcb5e322f
numeric_evidence/shared/a95ba74e87d39db146f3d71d953ab9724ec41ee828c14c5c764ead49c1773dfa.json,140,c4b05a026407299914883cb67c435df0ab8b1710d4ef94d75b69816cc13a8cac
numeric_evidence/shared/a98645eb98c3bac8737d858277ff58790cb9b7816149cd63453acb4cce5f0a19.json,3945,50030f3802e5c4086e71fdb4ff88ea66cde75c55ff00bdbb919c4203d5583434
numeric_evidence/shared/a9b6974042fc152c9d772c49da299b810e91838afb9cf370a2f99b5a15b1f988.json,16,f35c2f9a91984849fc6a24693374b88f978cbd527b4788820b65a92d8bd72af6
numeric_evidence/shared/a9d18274886ed414e0c51d27782727f8630103f4f8043e31f779690b82542d7e.json,17,15f176028f31e9e0f13ea8f3cecdf992cdf337697fbe949e739d4facb6fa63a6
numeric_evidence/shared/a9e1fb378d47c3093bdf9f903c91daadda369c38efc7bf530d162fa0e5807afa.json,17,bf28c3ccf6b09e03ea7ae9ccc65185275b36d7160102b15de744d13505d04463
numeric_evidence/shared/aa4a7241132bf59b12668397021f521a556fc95f25abf6b458db962fb01ec1c5.json,140,3477467f65d03a7c78dc53410834cc7275030647b558c96c3d4a7638776586c9
numeric_evidence/shared/aa9d2102be506ba4cf823e3da07b624068c568f414d1db980ca1c7a4634ce38a.json,15,3adb9a4b0df4f18489af229fd406a190cbf3ae38452e0b0047f26fea439686ad
numeric_evidence/shared/aa9d2b87a131088c74134ebd04e6deb168af04da3d372b60cf129ca71ad8c63a.json,16,b6815f557176d7f1712276b21197a614a98ec8e7a89f3b5273099cc422cd3e42
numeric_evidence/shared/ab084f01b79d11f90cb3d44cce1e9f209ea5d2b8c5b9f3da15a173f2a3626584.json,1442,49c771d389d97b49c1814717636181a7e1872d672ec965478d40eea6d5bebb96
numeric_evidence/shared/ab0d83f06670516697ef5523808a40a517cf428b215c47949d7f7324eab32594.json,17,d84634d93b7badbdb0a3c9a0f1244a08825172cd29a8a53f2913345744165305
numeric_evidence/shared/ab131c0933cf8daabc5c57b57bb684afd2e4e34b21976839eccccf4bf4f2afba.json,140,17ba8fec4ddb4a73b8beb1562d45b02edc15588cdb07e6697ee7942f7df4a397
numeric_evidence/shared/ab7fa59a70ca8bc13e928deb1698a04c466202cebb187a925a8370ecec9c6136.json,8721,3355dfac4d092f27ec6d98b617656decfde56ee57d8b2f08f57a6d4a12d37b99
numeric_evidence/shared/abd5e3048e5cce4cf9cd0f0e7a7c628c3827bf74be0fcd385faba6e79903bab9.json,17,25d53fae1ceca9425ede114f2f107cfbbba6b7c1b7464a108f28e0638f851957
numeric_evidence/shared/abdd65a0a92d87e72b13c8771f9a7d53cb1895b086608f07dfb41870e8887997.json,140,ed8c9a1ef25f9e2cd6ef2b2bf48098b52afbc75fdf418785e0db0bcea0e2dc8e
numeric_evidence/shared/abf99ec1ceff5f8e44f18e7d3c5a831efc3dc369febc1bd8a2d47b9a5accc276.json,1307,63ba8cae3f979b641d362e0023a168b83f407c1b0e10f4fad65a070f596d5296
numeric_evidence/shared/ac29a2a9e51e2fa322bf0fb8c17afde6a30e0574b83ec57e4fe95162caf490ef.json,154,ce1cb279b5df057611a778d9b061205f42506216b98d4895213ab5981ce944f5
numeric_evidence/shared/ac7313a8f78961f87a40b1541671a56ea3d8d74cb4de56a3e4a897fb9118e64c.json,1177,03e1caf55bdad9869b5de6b2580ab962f306a38dd0daa9a2597b42822e1f09e5
numeric_evidence/shared/ac9f1320f797692325032303063e74fc18f28b5f7085dcdb5fff57ccd805eac9.json,15,1edca696ceae0645d6010fb9db0d60cfa649e943a7c175956cbe77c1757f004e
numeric_evidence/shared/acf6117499ec75f0e83dd571feaeb7f5eda96fe451175481da30d0223b5fac08.json,16,11a99436df499b9cf0823dd6812963cdc19b7b9a98bb6e206248b80f06a8b621
numeric_evidence/shared/ad0013ff6cb5d477d9ecec090d7b9fac0238a8b5e5a3240081b4f64c25501d82.json,17,537e39394e2f43ffbdab6902c6d4e9ba61c72af6e6dd90eb4e73b4d084f1a76e
numeric_evidence/shared/ad205a917598ad085ee17965790cd1bdf5efd4e9db7c952ecaee6a87d7876cc9.json,1635,632b0cd49b09f6e6528f5cf255c2eed4e1d313f0ce98ba94aacbdda00e1bbabd
numeric_evidence/shared/ad3cbf94d566bee1e8dc036479d21fed9b7868ad8a60b77e1c701eac543d3b53.json,145,e7ba4486a91280879f6485896578442c5bdc68198998d13fedb77feb3652f7ac
numeric_evidence/shared/ad4e2cbf59049b96ea6fa14d84295c2f763aeef5ac27402114f8183c25883f4c.json,145,bb14aa4a468a6ae2c99d7f67853320066d59410b0634ef4ca810b446470faf89
numeric_evidence/shared/ad97352c6908d67d3d085d407508e3e931ad29a38187c4a7aafe455246679805.json,487,8382bbb12b8dfd558c8b616f5ba1a67ddbe253c231e76809ac623e3a588b2e1c
numeric_evidence/shared/add0a668e7c934d44ec635dd058e8677312cea28ee10016ce9a7c2a19bb221f7.json,534,b4c9ebe85498c3b750c214a3a8b01c5ccd3f53a08922d0f19b70f1cb74f19b17
numeric_evidence/shared/add0ac3fe6f0d9f5cff0e1237480a16571fcb64aa946e2ea85e9d1be778f1de6.json,145,09eabbf94e717c7519d4e2f877021f85d6886c9cc104d1821b2d8c3b853d5897
numeric_evidence/shared/ae1545c3904e94354341a83d44637014fc7c8b8e35de9f1a29ae39a2775a04c5.json,140,9d988acd28332a4dc37cd2771867a5fc77157ea8d4ca59d0379dc5d790011d92
numeric_evidence/shared/ae998074f3d1df2c337a3e07a379ed2ffa06df81bbfe736afa4a4fbd741c12c2.json,2595,634dfeb57bb9dea2d75ccb5fc74748783185688471a427496ce332e1db54af9c
numeric_evidence/shared/af4dfe51c9737affbccea27e32cebfe520c9bb0dc85596a8e4a7caaf40c15c26.json,17,cea3209840d1be140cbbd47d74fbfdb972fb6b815b0be1695a8cf833a444d6e0
numeric_evidence/shared/af673ad8310ad82033380dd6f8092c92fe596e324b5d706efa0926c8432efbbd.json,8090,d03708c995ac99ecc717a5ac04c716c7ef5c27bcc956b07270776aa3a26b1d5c
numeric_evidence/shared/afd3d4d1073fcd3de8fcd881b6e2c7edbe397ef8e0c2f047b6819c647854e5c4.json,4849,864565c82cbbaa07610dfe8376bb72c76ffc5d04c55c5429a38fe188b438d58a
numeric_evidence/shared/aff61775c1077c2ba140e0056ccb9f73239492533bd45fbb9bc7048279f10f97.json,1535,c2a2cf13672ed3f5aa0cdced94a9374ef8484b55f4f8d185c7a6ca113e8fc41f
numeric_evidence/shared/b01e91d1766256ab4eb5f49e5a84012911013511893cf5049e0f9fe9a1be692c.json,20271,836b974ced9f7c50f78075f7bdf84cd68cb070a748bb950409d29c383e08a940
numeric_evidence/shared/b035086a884216b682a3890528eb2e76dcc0a848e507ef089a398baf99c89f91.json,3663,68902597d733dffe07d49cb1adb69c37246d9c629475a249f10dc35624140e9f
numeric_evidence/shared/b05a164b986917ee98569ca6b9a0628871edf7af1b09e4bdd0724d9362b1cf18.json,140,99d87df8cc292e009c4bbb7171603e6e515337bf3d827fb39683efd8e30837ba
numeric_evidence/shared/b082732b55644607fed7003819b346f61d0b97a9ba55698f4932811a61677d88.json,1649,2b8a528b46db25553147d0ea483faa733090bece25159233d2456632a78a4bb5
numeric_evidence/shared/b26614fe06716236c1b9e2b2735b3facd6cea6ae3892eeb68b5b0cfeb3bb4bd8.json,1112,58d0d420c465eb6b781ea1ca7f4c1a804854f90df6f9c4183fdfa8764f733c28
numeric_evidence/shared/b2a1e541d48c5c57d251cee07543fa2e8c4d4d8ff2e84ff35ecb3731f1ff20d1.json,15,4ce899044ba5f0a328e37efc1ab9d7cc13fbd43e37778c94a95b29c2bb14513b
numeric_evidence/shared/b2c4cf7f318d029d8122bd48e98be2bd2360e90e31787e589f44ddb794d1ae93.json,145,fe8bef8b62bc83b4ece5a433bbdf10fc5f6ba5f563cbeead4697cbb4e89bdc58
numeric_evidence/shared/b39326970152d65252d2773ff7ce20b83fb9eeec9a3cae77dd21d2aafbd5cfc8.json,8148,25aa7bdda983b5ece2a38fdb27fc258a868015ee773fc328fa8e90ff52391df3
numeric_evidence/shared/b3c39f158e64d1b8141a13cda189daa4b9cee502c6a560e4eb23d578d865e415.json,140,3223539d64a52ab92421dfe9feb6cfb52dbf07cc3fd42820f6e7b7ce1ddc0a07
numeric_evidence/shared/b43fcd8b83248f52d397ad6fa3d115a890fb4af971f32c59e7b9a9c5204d265b.json,145,10c5c220055a69907142052729ed8345d512f8d63f69343dd80f48054551f36f
numeric_evidence/shared/b44c6c201117b695cb2f19d4551323722d61bb78ec0bc35a6e74ae4da5ae1e06.json,145,f8b2646c6dc27c62bbc24bcbb4423ab2f41637abe128deee9583fffb99ea071a
numeric_evidence/shared/b44f5f642892892ca5f01628d94ffe823bf1154c5b65045e340a354c537aa557.json,145,4a9d73114c49c530e72627e25dcbd89b35ea8e7a0df70611e01247bf9856633e
